"year","month","day","date","lon","lat","hauljoin","bot_depth","bot_temp","actual_area_swept","cpue_kg_km2"
2022,8,9,2022-08-09,-172.042465,64.0026,-21950,51,-0.1,0.048013728,28281.3073794228
2022,8,9,2022-08-09,-171.332535,63.99876,-21949,26,5.5,0.045904644,283.130395260227
2022,8,9,2022-08-09,-171.031235,63.699535,-21948,19,7.2,0.02493218,16219.2796618667
2022,8,8,2022-08-08,-170.55256,63.97803,-21947,27,4.2,0.044928244,36133.5288332213
2022,8,8,2022-08-08,-170.59913,64.31873,-21946,34,0.9,0.043516743,3221.5416489235
2022,8,8,2022-08-08,-171.348475,64.332535,-21945,44,0.8,0.018481159,2501.68293016688
2022,8,11,2022-08-11,-166.05882,63.670615,-21944,23,5.2,0.043386518,46.6734850674119
2022,8,11,2022-08-11,-166.78848,63.66568,-21943,26,4.4,0.042836275,0
2022,8,11,2022-08-11,-166.76869,63.328655,-21942,23,5.7,0.041951448,0
2022,8,11,2022-08-11,-167.56633,63.32786,-21941,31,3.8,0.043836234,25.7093253038115
2022,8,10,2022-08-10,-168.27987,63.66443,-21937,28,2.5,0.042381192,0
2022,8,10,2022-08-10,-168.254575,63.34629,-21936,24,3.1,0.040806524,44.1596054591663
2022,8,10,2022-08-10,-168.20187,62.9865,-21935,36,1.7,0.041373342,0
2022,8,10,2022-08-10,-168.198525,62.664035,-21934,30,3.3,0.041922832,0
2022,8,9,2022-08-09,-168.16825,62.3406,-21923,27,4.7,0.04310449,0
2022,8,9,2022-08-09,-168.87414,62.33632,-21922,31,2.9,0.042138954,0
2022,8,9,2022-08-09,-169.586915,62.35028,-21921,32,1.5,0.042452876,0
2022,8,9,2022-08-09,-170.27695,62.333215,-21920,37,0.7,0.044207181,0
2022,8,9,2022-08-09,-170.301315,62.684015,-21919,39,-0.3,0.044469003,0
2022,8,8,2022-08-08,-169.601185,62.66045,-21918,36,0.5,0.0418864,0
2022,8,8,2022-08-08,-168.889095,62.665555,-21917,32,-0.1,0.043750274,0
2022,8,8,2022-08-08,-168.82471,62.86239,-21916,36,0.6,0.042045022,0
2022,8,8,2022-08-08,-170.648605,64.64899,-21911,46,0.9,0.031559,70.1226274596787
2022,8,7,2022-08-07,-169.88696,64.65893,-21910,45,0.8,0.047466153,14.0310507152328
2022,8,7,2022-08-07,-169.82796,64.32179,-21909,36,1.4,0.042620705,7.48462513700794
2022,8,7,2022-08-07,-169.784375,63.990815,-21908,33,2.2,0.02189935,2097.91614819618
2022,8,7,2022-08-07,-169.73702,63.662105,-21907,37,5.3,0.04357422,0
2022,8,6,2022-08-06,-169.001755,63.670525,-21906,33,4.6,0.043289592,20.882617697113
2022,8,6,2022-08-06,-169.051885,64.00589,-21905,33,3,0.04548096,0
2022,8,6,2022-08-06,-169.11643,64.31985,-21904,38,1.1,0.043472102,71.8621795651841
2022,8,6,2022-08-06,-169.136445,64.638305,-21903,42,1.8,0.048156758,0
2022,8,5,2022-08-05,-168.3688,64.664575,-21902,38,3.6,0.043493,0
2022,8,5,2022-08-05,-168.357535,64.994625,-21901,43,2.8,0.0498491,399.465587141995
2022,8,5,2022-08-05,-169.116815,65.005145,-21900,46,1.5,0.050103551,0
2022,8,5,2022-08-05,-169.863215,65.003085,-21899,48,0.9,0.04789148,110.833910332276
2022,8,7,2022-08-07,-167.53972,63.68443,-21898,25,4,0.044918862,0
2022,8,7,2022-08-07,-167.57013,64.013565,-21897,31,3.6,0.045953271,0
2022,8,7,2022-08-07,-168.29402,64.023125,-21896,33,3.5,0.044684633,0
2022,8,7,2022-08-07,-168.36378,64.33917,-21895,36,4.2,0.040675382,0
2022,8,6,2022-08-06,-167.576195,64.344405,-21882,28,2.7,0.04321651,0
2022,8,6,2022-08-06,-166.8288,64.33481,-21881,26,4.4,0.046587904,580.021801367153
2022,8,6,2022-08-06,-166.80728,64.00197,-21880,29,3.7,0.045820942,39.8725979924201
2022,8,6,2022-08-06,-166.04531,63.9939,-21879,19,5.9,0.042379636,9.29691798202325
2022,8,6,2022-08-06,-163.86013,63.670305,-21871,10,10.7,0.042772203,0
2022,8,6,2022-08-06,-164.62849,63.677525,-21870,8,10.9,0.043083508,0.928429504858332
2022,8,5,2022-08-05,-165.37059,63.67115,-21869,15,7.2,0.04218336,0
2022,8,5,2022-08-05,-165.31816,64.019425,-21868,15,8.8,0.041691232,0
2022,8,3,2022-08-03,-166.815735,64.658085,-21866,23,5.7,0.0466604,254.969953107989
2022,8,3,2022-08-03,-166.03294,64.33846,-21865,21,7.4,0.050967552,0
2022,8,5,2022-08-05,-168.88522,65.221155,-21864,51,1.6,0.046515024,71.8692523946671
2022,8,4,2022-08-04,-168.42497,65.343345,-21863,51,2.2,0.046594614,0
2022,8,4,2022-08-04,-167.691295,65.32508,-21862,37,6.6,0.043539168,4773.15046534651
2022,8,4,2022-08-04,-167.59987,64.9887,-21861,30,4.8,0.045098504,0
2022,8,4,2022-08-04,-167.604155,64.690335,-21860,27,2.6,0.04389735,57.452215224837
2022,8,5,2022-08-05,-163.06356,63.669345,-21855,11,10.1,0.042988896,3.41948767421243
2022,8,4,2022-08-04,-163.042885,63.991775,-21854,15,9.9,0.039137868,191.732467389384
2022,8,4,2022-08-04,-162.290175,63.99625,-21853,14,10.2,0.046821252,223.78726651735
2022,8,4,2022-08-04,-161.52821,64.0007,-21852,14,9.7,0.044930688,66.9253050387299
2022,8,3,2022-08-03,-161.578445,64.32134,-21843,11,11,0.040375212,13186.6799857299
2022,8,3,2022-08-03,-162.289915,64.331225,-21842,15,11.6,0.04235274,1138.29707357777
2022,8,3,2022-08-03,-163.1278,64.24725,-21841,17,10.7,0.04351305,203.525149351746
2022,8,3,2022-08-03,-163.7846,64.338045,-21840,15,11.2,0.045572787,463.368632688626
2022,8,2,2022-08-02,-163.832905,63.996575,-21833,15,10.8,0.042110464,27.4041150437098
2022,8,2,2022-08-02,-164.55016,64.003325,-21832,16,10.2,0.044849545,0
2022,8,2,2022-08-02,-164.539405,64.321225,-21831,12,12,0.043572872,0
2022,8,2,2022-08-02,-165.31448,64.32042,-21830,21,11.4,0.048468203,0
2022,7,30,2022-07-30,-172.44624,62.65155,-21807,52,-1.2,0.048463668,0
2022,7,30,2022-07-30,-173.129855,62.661405,-21806,62,-1.5,0.052941376,0
2022,7,30,2022-07-30,-173.95076,62.65939,-21805,68,-1.5,0.052913784,0
2022,7,30,2022-07-30,-174.655465,62.662005,-21804,71,-1.6,0.05600727,0
2022,7,29,2022-07-29,-175.28957,62.330405,-21803,76,-1.6,0.055826878,0
2022,7,29,2022-07-29,-174.58062,62.326555,-21802,69,-1.5,0.05107995,0
2022,7,29,2022-07-29,-173.846355,62.33338,-21801,62,-1.3,0.05231109,0
2022,7,29,2022-07-29,-173.169555,62.33188,-21800,58,-1.3,0.056687763,0
2022,7,29,2022-07-29,-173.082955,62.00947,-21799,55,-0.9,0.05098856,0
2022,7,29,2022-07-29,-173.10262,61.675715,-21798,63,-1,0.049500224,0
2021,8,6,2021-08-06,-166.109065,63.67123,-21018,24,7.5,0.044396436,60.2075355778559
2021,8,5,2021-08-05,-166.77645,63.680525,-21017,27,4.6,0.043763726,15.560832274656
2021,8,5,2021-08-05,-166.823305,64.00184,-21016,30,3.2,0.042660852,52.0149011557481
2021,8,5,2021-08-05,-166.835115,64.3544,-21015,28,5.3,0.04157472,323.441745368339
2021,8,5,2021-08-05,-166.85066,64.674045,-21014,23,10.1,0.04273479,386.3128846544
2021,8,17,2021-08-17,-168.01277,60.692485,-20818,27,9.1,0.049346154,0
2021,8,16,2021-08-16,-168.05467,61.0056,-20817,28,9.1,0.04218093,0
2021,8,16,2021-08-16,-168.7449,61.01409,-20816,33,8.4,0.046253529,0
2021,8,16,2021-08-16,-169.427505,61.01061,-20815,39,7.8,0.045016483,0
2021,8,16,2021-08-16,-169.41532,61.32372,-20814,38,7.6,0.044208916,0
2021,8,17,2021-08-17,-168.70247,60.66512,-20813,36,8.5,0.045807112,0
2021,8,16,2021-08-16,-169.368795,60.671735,-20812,41,7.7,0.04869736,0
2021,8,16,2021-08-16,-170.054575,60.67186,-20811,48,4.5,0.049145958,0
2021,8,16,2021-08-16,-170.753935,60.67469,-20810,57,3.6,0.052007556,0
2021,8,16,2021-08-16,-170.805845,60.999635,-20809,52,3.5,0.049961025,0
2021,8,16,2021-08-16,-168.70062,61.320055,-20808,32,8.4,0.047545308,0
2021,8,15,2021-08-15,-168.003905,61.32454,-20807,27,9.2,0.045726999,0
2021,8,15,2021-08-15,-167.358435,61.309525,-20806,21,10,0.041285412,0
2021,8,15,2021-08-15,-167.319575,60.987575,-20805,20,10.1,0.04389183,0
2021,8,15,2021-08-15,-166.741525,60.97929,-20804,18,10.5,0.042216068,0
2021,8,16,2021-08-16,-170.115065,60.99985,-20803,47,4.9,0.049452688,0
2021,8,15,2021-08-15,-170.179565,61.327975,-20802,46,4.3,0.051409828,0
2021,8,15,2021-08-15,-170.839695,61.33833,-20801,48,2.7,0.050796988,0
2021,8,15,2021-08-15,-170.9271,61.661175,-20800,48,2,0.05051795,0
2021,8,15,2021-08-15,-170.2141,61.67021,-20799,45,3.2,0.05298423,0
2021,8,15,2021-08-15,-166.773825,61.366265,-20798,14,11,0.04221504,0
2021,8,14,2021-08-14,-166.763915,61.657315,-20797,20,10.2,0.04052175,0
2021,8,14,2021-08-14,-167.37308,61.690615,-20796,22,9.7,0.045946824,2.80759340406205
2021,8,14,2021-08-14,-167.39539,61.99786,-20795,23,8.9,0.044541826,0
2021,8,14,2021-08-14,-166.72792,61.99935,-20794,20,10.2,0.042325884,0
2021,8,13,2021-08-13,-166.71915,60.669965,-20787,19,10.8,0.043193085,0
2021,8,13,2021-08-13,-167.34596,60.653975,-20785,23,9.7,0.045765021,0
2021,8,14,2021-08-14,-169.467605,61.667485,-20784,38,5.1,0.042835855,6.93344395717093
2021,8,13,2021-08-13,-168.79037,61.66585,-20783,34,7.5,0.044008199,0
2021,8,13,2021-08-13,-168.09308,61.68086,-20782,26,8.1,0.044766344,0
2021,8,13,2021-08-13,-168.130655,61.999715,-20781,26,8.4,0.045812016,0
2021,8,13,2021-08-13,-168.79878,61.99519,-20780,33,3.8,0.042753724,0
2021,8,12,2021-08-12,-169.5518,62.017705,-20779,39,1.8,0.042900044,0
2021,8,12,2021-08-12,-169.58511,62.31809,-20778,34,-0.3,0.044129344,0
2021,8,12,2021-08-12,-168.874705,62.32697,-20777,32,1.3,0.043781728,0
2021,8,12,2021-08-12,-168.157475,62.341485,-20776,28,3.3,0.044813832,0
2021,8,12,2021-08-12,-167.47154,62.342515,-20775,24,8.7,0.04484972,0
2021,8,11,2021-08-11,-166.72109,62.33807,-20773,19,10.2,0.044944797,0
2021,8,11,2021-08-11,-166.763945,62.663465,-20772,23,9.6,0.0428582,0
2021,8,11,2021-08-11,-167.48342,62.662255,-20771,25,3,0.044062824,0
2021,8,11,2021-08-11,-168.18579,62.64567,-20770,32,1,0.042964314,0
2021,8,11,2021-08-11,-167.424855,62.9969,-20695,34,2,0.043406064,0
2021,8,10,2021-08-10,-166.75036,63.00235,-20694,26,8.9,0.0456318,0
2021,8,10,2021-08-10,-166.720785,63.326175,-20693,25,8.2,0.044426816,0
2021,8,10,2021-08-10,-166.034275,63.32333,-20692,21,9.4,0.046307763,27.3388286970373
2021,8,10,2021-08-10,-166.024015,63.00607,-20691,19,9.8,0.04414392,0
2021,8,9,2021-08-09,-165.337685,63.3354,-20678,14,11.2,0.04438369,0
2021,8,9,2021-08-09,-164.56674,63.665845,-20677,8,11.9,0.043306035,3.94864133832617
2021,8,9,2021-08-09,-163.807805,63.66746,-20676,12,12.5,0.04142779,30.2936748496601
2021,8,9,2021-08-09,-163.057025,63.665455,-20675,13,11.7,0.039361168,14.5066833382587
2021,8,8,2021-08-08,-162.31459,63.998065,-20674,15,5.7,0.0417439,630.175905940748
2021,8,8,2021-08-08,-161.567645,64.000315,-20673,16,4.7,0.041024928,197.684685759838
2021,8,8,2021-08-08,-161.57037,64.307535,-20672,12,11.1,0.040903302,49.5559013793067
2021,8,8,2021-08-08,-162.26762,64.340615,-20671,16,6.3,0.040476384,926.886156629011
2021,8,7,2021-08-07,-163.07422,64.02365,-20670,17,8.4,0.040229802,595.628086859587
2021,8,7,2021-08-07,-163.16383,64.2493,-20669,18,7.7,0.036290719,850.327600288107
2021,8,7,2021-08-07,-163.833165,64.332815,-20668,16,9.5,0.038247471,433.858751079254
2021,8,7,2021-08-07,-163.84167,64.005645,-20667,17,8.1,0.040187055,87.4162090255183
2021,8,7,2021-08-07,-164.567845,64.000365,-20666,17,11.1,0.041155961,0
2021,8,6,2021-08-06,-164.56584,64.33082,-20665,13,8.5,0.039043253,0
2021,8,6,2021-08-06,-165.3226,64.309745,-20664,19,10.7,0.037110596,0
2021,8,6,2021-08-06,-165.3112,63.993235,-20663,15,10.8,0.039103344,0
2021,8,6,2021-08-06,-165.319985,63.66752,-20662,16,10.6,0.041195707,0
2021,8,2,2021-08-02,-166.054845,64.002595,-20661,21,8.3,0.0431256,38.8864154933497
2021,8,2,2021-08-02,-166.020675,64.332225,-20660,21,9.3,0.048356352,3.101970967537
2021,8,1,2021-08-01,-167.88624,65.265275,-20659,31,8.4,0.04074504,46.3614712367444
2021,8,1,2021-08-01,-167.614405,64.978615,-20658,31,9.3,0.040476135,347.93341804992
2021,8,1,2021-08-01,-167.605295,64.657665,-20657,28,7.4,0.040965266,51.6291045199121
2021,8,1,2021-08-01,-167.57719,64.333085,-20656,28,6.3,0.039910393,387.442939988088
2021,7,31,2021-07-31,-168.362725,65.32447,-20655,50,4.9,0.045997848,110.287768245158
2021,7,31,2021-07-31,-168.339065,64.994345,-20654,41,3.4,0.037746812,603.150273988701
2021,7,31,2021-07-31,-168.331795,64.653955,-20653,36,1.6,0.039920452,0
2021,7,31,2021-07-31,-168.334425,64.331415,-20652,37,0.7,0.04052528,153.089627018
2021,7,30,2021-07-30,-169.097245,64.33431,-20651,38,0.3,0.041143833,108.594646492951
2021,7,30,2021-07-30,-169.15643,64.65804,-20650,41,-0.1,0.04613882,13.3943607573839
2021,7,30,2021-07-30,-169.10073,65.017845,-20649,46,1.3,0.04527814,0
2021,7,30,2021-07-30,-168.947575,65.252895,-20648,49,2.2,0.04309992,190.301977358659
2021,7,30,2021-07-30,-167.56952,64.028995,-20647,32,3.5,0.043662988,525.593896597274
2021,7,30,2021-07-30,-167.528985,63.66072,-20646,26,3.3,0.043965702,53.2233057486492
2021,7,30,2021-07-30,-167.564485,63.3267,-20645,32,2.1,0.043764261,0
2021,7,29,2021-07-29,-168.283725,63.372045,-20644,26,0.4,0.04452132,0
2021,7,29,2021-07-29,-168.26882,63.68902,-20643,30,0.9,0.044116035,100.39433507567
2021,7,29,2021-07-29,-168.3144,64.0101,-20642,34,0.7,0.04269552,44.0327228711584
2021,7,29,2021-07-29,-169.0628,63.99764,-20641,32,6.4,0.040698984,0
2021,7,29,2021-07-29,-169.950965,65.009085,-20640,46,0.9,0.04518983,14.1846074658834
2021,7,29,2021-07-29,-170.62823,64.653585,-20638,45,0.8,0.029862972,47.349607400094
2021,7,29,2021-07-29,-169.90694,64.65693,-20637,44,0.3,0.04510314,0
2021,7,29,2021-07-29,-169.83788,64.316715,-20636,36,0.3,0.04314984,0
2021,7,28,2021-07-28,-170.67872,64.28089,-20635,31,0.6,0.043421402,36.0651643629563
2021,7,28,2021-07-28,-171.105935,64.233985,-20634,37,0.3,0.04254316,1427.25646143822
2021,7,28,2021-07-28,-171.051215,63.6988,-20633,18,6.7,0.042264048,8511.72608927569
2021,7,27,2021-07-27,-170.552865,63.99391,-20632,26,3,0.04287733,18666.7406762501
2021,7,27,2021-07-27,-171.351435,64.04661,-20631,30,0.9,0.046090716,88.6295626216785
2021,7,27,2021-07-27,-171.79476,64.01035,-20630,47,-0.9,0.047709885,752.46460979732
2021,7,29,2021-07-29,-169.77538,63.98062,-20628,32,2.7,0.040772834,1693.23525561162
2021,7,28,2021-07-28,-169.66229,63.68538,-20627,37,6.7,0.04126401,0
2021,7,28,2021-07-28,-168.963455,63.68096,-20626,33,1.5,0.04410861,0
2021,7,27,2021-07-27,-168.200905,62.99652,-20625,37,0.8,0.04363706,0
2021,7,27,2021-07-27,-168.825805,62.865445,-20624,37,-0.2,0.044700522,0
2021,7,27,2021-07-27,-168.896405,62.657235,-20623,32,0.2,0.045807496,0
2021,7,27,2021-07-27,-169.62538,62.66026,-20622,37,-0.7,0.04241246,0
2021,7,27,2021-07-27,-172.673635,63.657025,-20621,52,-1.5,0.045964904,0
2021,7,26,2021-07-26,-171.99621,63.535055,-20620,33,-1,0.040740435,0
2021,7,26,2021-07-26,-171.99726,63.24515,-20619,56,-1.5,0.048476316,0
2021,7,26,2021-07-26,-172.62468,63.33523,-20617,61,-1.1,0.0461897,0
2021,7,26,2021-07-26,-173.357445,63.339025,-20616,68,-1.6,0.046158651,0
2021,7,27,2021-07-27,-170.364425,62.674705,-20615,40,-0.9,0.044538584,0
2021,7,26,2021-07-26,-170.48452,62.944735,-20614,39,-1.4,0.043548285,3.42148950297354
2021,7,26,2021-07-26,-171.16688,63.20071,-20613,37,-1.4,0.021805875,354.950214105144
2021,7,26,2021-07-26,-171.11632,63.003185,-20612,45,-1.5,0.04402948,0
2021,7,26,2021-07-26,-170.958235,62.64141,-20611,42,-1.2,0.044916036,0
2021,7,25,2021-07-25,-170.989715,62.33985,-20610,40,-0.9,0.044870754,0
2021,7,25,2021-07-25,-170.27634,62.305455,-20609,39,-0.3,0.043214454,12.2412746438958
2021,7,25,2021-07-25,-170.269635,62.00565,-20608,44,-1,0.047744928,0
2021,7,25,2021-07-25,-171.07103,61.980685,-20607,48,-0.6,0.051170665,0
2021,7,25,2021-07-25,-173.981685,63.000435,-20606,71,-1.7,0.051912486,0
2021,7,25,2021-07-25,-173.215325,63.004,-20605,66,-1.7,0.047933456,0
2021,7,25,2021-07-25,-172.56412,63.003305,-20604,58,-1.7,0.049622857,0
2021,7,25,2021-07-25,-171.767845,63.00793,-20603,51,-1.6,0.047581215,0
2021,7,25,2021-07-25,-171.66618,62.02658,-20602,49,-1,0.04621827,10.234048137241
2021,7,24,2021-07-24,-171.79744,62.332695,-20601,44,-1.1,0.04607064,0
2021,7,24,2021-07-24,-172.3844,62.326085,-20600,51,-1.2,0.044984233,0
2021,7,24,2021-07-24,-172.403475,62.00663,-20599,54,-1.2,0.053473816,0
2021,7,24,2021-07-24,-173.11302,61.997375,-20598,57,-0.8,0.050110656,0
2021,7,25,2021-07-25,-171.8136,62.67179,-20597,47,-1.2,0.045344145,0
2021,7,24,2021-07-24,-172.44106,62.667145,-20596,51,-1.3,0.045401884,0
2021,7,24,2021-07-24,-173.16578,62.662975,-20595,61,-1.6,0.04637081,0
2021,7,24,2021-07-24,-173.16048,62.348985,-20594,57,-1.3,0.047278735,0
2021,7,24,2021-07-24,-173.83068,62.332455,-20593,62,-1.2,0.04635768,0
2021,7,23,2021-07-23,-172.292375,61.664665,-20592,58,0.5,0.050054256,0
2021,7,23,2021-07-23,-171.533265,61.66059,-20591,52,0.6,0.048970591,0
2021,7,23,2021-07-23,-171.53157,61.338445,-20590,53,1.5,0.05066407,0
2021,7,23,2021-07-23,-172.206795,61.340725,-20589,61,0.8,0.053175074,0
2021,7,23,2021-07-23,-173.913775,62.65922,-20588,67,-1.7,0.045498561,0
2021,7,23,2021-07-23,-174.621015,62.659095,-20587,70,-1.7,0.047481576,0
2021,7,23,2021-07-23,-174.61426,62.337775,-20586,69,-1.5,0.046613272,0
2021,7,23,2021-07-23,-175.275625,62.33486,-20585,76,-0.6,0.046786944,0
2021,7,22,2021-07-22,-172.91428,61.359355,-20577,66,1.6,0.050324716,0
2021,7,22,2021-07-22,-173.07778,61.67323,-20576,64,1.1,0.053929644,0
2019,8,14,2019-08-14,-173.406035,63.336915,-19851,68,0,0.049997462,0
2019,8,13,2019-08-13,-172.647645,63.33313,-19850,61,0.4,0.05028228,0
2019,8,13,2019-08-13,-171.984305,63.299995,-19849,56,0.6,0.046167825,0
2019,8,13,2019-08-13,-172.061445,63.69839,-19848,35,0.7,0.017862899,89.1232716481239
2019,8,13,2019-08-13,-172.721165,63.6616,-19847,53,0.3,0.04927136,0
2019,8,20,2019-08-20,-169.36521,60.66889,-19846,40,7.5,0.042834687,0
2019,8,20,2019-08-20,-168.69992,60.667385,-19845,34,10.6,0.047487375,0
2019,8,15,2019-08-15,-168.891655,62.67068,-19844,35,2.3,0.045215172,0
2019,8,14,2019-08-14,-168.828885,62.872775,-19843,37,2.1,0.045738702,0
2019,8,20,2019-08-20,-170.092865,60.666145,-19841,47,4.2,0.047954179,0
2019,8,20,2019-08-20,-170.76827,60.670745,-19840,56,3.1,0.04920238,0
2019,8,19,2019-08-19,-168.022505,60.665215,-19839,27,12,0.045214159,0
2019,8,19,2019-08-19,-168.714285,60.99725,-19838,34,10.8,0.042268248,0
2019,8,19,2019-08-19,-168.035835,60.998555,-19837,27,11.9,0.044126954,0
2019,8,19,2019-08-19,-167.36652,61.000675,-19836,20,12.6,0.043736988,0
2019,8,19,2019-08-19,-170.769875,60.992635,-19835,51,2.9,0.046901322,0
2019,8,19,2019-08-19,-170.07322,60.992235,-19834,45,4.1,0.046169991,0
2019,8,19,2019-08-19,-169.42226,60.99903,-19833,38,6.3,0.039513312,0
2019,8,19,2019-08-19,-169.464865,61.32734,-19832,37,8.7,0.039724985,0
2019,8,18,2019-08-18,-167.33004,60.6635,-19831,23,12.5,0.047990496,0
2019,8,18,2019-08-18,-166.636445,60.666005,-19830,17,13.4,0.040810464,0
2019,8,18,2019-08-18,-166.647435,60.997585,-19829,15,14,0.042793998,0
2019,8,18,2019-08-18,-166.68264,61.329885,-19828,11,13.5,0.043170954,0
